D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0009.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-1103;18.38;49.97;5.500;209.2;29.28;
1-1104;18.39;49.97;5.600;209.2;29.31;
1-1105;18.41;49.97;5.500;209.2;29.34;
1-1106;18.43;49.97;5.400;209.2;29.37;
1-1107;18.44;49.97;5.500;209.2;29.39;
1-1108;18.46;49.97;5.600;209.2;29.42;
1-1109;18.48;49.97;5.500;209.2;29.45;
1-1110;18.49;49.97;5.500;209.2;29.48;
1-1111;18.51;49.97;5.600;209.2;29.51;
1-1112;18.53;49.97;5.500;209.2;29.54;
1-1113;18.54;49.97;5.500;209.2;29.57;
1-1114;18.56;49.97;5.500;209.2;29.60;
1-1115;18.58;49.97;5.600;209.2;29.63;
1-1116;18.59;49.97;5.600;209.2;29.66;
1-1117;18.61;49.97;5.600;209.2;29.68;
1-1118;18.63;49.97;5.600;209.2;29.71;
1-1119;18.64;49.97;5.600;209.2;29.74;
1-1120;18.66;49.97;5.600;209.2;29.77;
1-1121;18.68;49.97;5.600;209.2;29.80;
1-1122;18.69;49.97;5.700;209.2;29.83;
1-1123;18.71;49.97;5.600;209.3;29.86;
1-1124;18.73;49.97;5.600;209.3;29.89;
1-1125;18.74;49.97;5.600;209.3;29.92;
1-1126;18.76;49.97;5.600;209.3;29.95;
1-1127;18.78;49.97;5.600;209.3;29.98;
1-1128;18.79;49.97;5.600;209.3;30.01;
1-1129;18.81;49.97;5.700;209.3;30.04;
1-1130;18.83;49.97;5.600;209.3;30.07;
1-1131;18.84;49.97;5.600;209.3;30.10;
1-1132;18.86;49.97;5.700;209.3;30.13;
1-1133;18.88;49.97;5.700;209.3;30.16;
1-1134;18.89;49.97;5.700;209.3;30.19;
1-1135;18.91;49.97;5.700;209.3;30.22;
1-1136;18.93;49.97;5.700;209.3;30.25;
1-1137;18.94;49.97;5.600;209.3;30.27;
1-1138;18.96;49.97;5.600;209.3;30.30;
1-1139;18.98;49.97;5.600;209.4;30.33;
1-1140;18.99;49.97;5.700;209.4;30.36;
1-1141;19.01;49.97;5.700;209.4;30.39;
1-1142;19.03;49.97;5.700;209.4;30.42;
1-1143;19.04;49.97;5.700;209.4;30.45;
1-1144;19.06;49.97;5.700;209.4;30.48;
1-1145;19.08;49.97;5.700;209.4;30.51;
1-1146;19.09;49.97;5.600;209.4;30.54;
1-1147;19.11;49.97;5.700;209.4;30.57;
1-1148;19.13;49.97;5.700;209.4;30.60;
1-1149;19.14;49.97;5.700;209.4;30.63;
1-1150;19.16;49.97;5.800;209.4;30.66;
1-1151;19.18;49.97;5.800;209.4;30.69;
1-1152;19.19;49.97;5.800;209.4;30.72;
1-1153;19.21;49.97;5.700;209.4;30.75;
1-1154;19.23;49.97;5.800;209.4;30.78;
1-1155;19.24;49.97;5.700;209.4;30.81;
1-1156;19.26;49.97;5.700;209.4;30.84;
1-1157;19.28;49.97;5.700;209.4;30.87;
1-1158;19.29;49.97;5.800;209.4;30.90;
1-1159;19.31;49.97;5.800;209.5;30.93;
1-1160;19.33;49.97;5.800;209.5;30.96;
1-1161;19.34;49.97;5.800;209.5;30.99;
1-1162;19.36;49.97;5.900;209.5;31.02;
1-1163;19.38;49.97;5.900;209.5;31.05;
1-1164;19.39;49.97;5.900;209.5;31.09;
1-1165;19.41;49.97;6.000;209.5;31.12;
1-1166;19.43;49.97;5.900;209.5;31.15;
1-1167;19.44;49.97;5.900;209.5;31.18;
1-1168;19.46;49.97;5.900;209.5;31.21;
1-1169;19.48;49.97;5.900;209.5;31.24;
1-1170;19.49;49.97;5.900;209.5;31.27;
1-1171;19.51;49.97;5.800;209.5;31.30;
1-1172;19.53;49.97;6.000;209.5;31.33;
1-1173;19.54;49.97;5.900;209.5;31.36;
1-1174;19.56;49.97;6.000;209.5;31.39;
1-1175;19.58;49.97;5.900;209.5;31.43;
1-1176;19.59;49.97;6.100;209.6;31.46;
1-1177;19.61;49.97;6.000;209.6;31.49;
1-1178;19.63;49.97;5.900;209.6;31.52;
1-1179;19.64;49.97;6.000;209.6;31.55;
1-1180;19.66;49.97;5.900;209.6;31.58;
1-1181;19.68;49.97;6.000;209.6;31.61;
1-1182;19.69;49.97;6.000;209.6;31.65;
1-1183;19.71;49.97;6.100;209.6;31.68;
1-1184;19.73;49.97;6.100;209.6;31.71;
1-1185;19.74;49.97;5.900;209.6;31.74;
1-1186;19.76;49.97;6.000;209.6;31.77;
1-1187;19.78;49.97;6.100;209.6;31.80;
1-1188;19.79;49.97;6.100;209.6;31.83;
1-1189;19.81;49.97;6.000;209.6;31.87;
1-1190;19.83;49.97;6.100;209.6;31.90;
1-1191;19.84;49.97;6.100;209.6;31.93;
1-1192;19.86;49.97;6.000;209.6;31.96;
1-1193;19.88;49.97;6.100;209.7;31.99;
1-1194;19.89;49.97;6.100;209.7;32.03;
1-1195;19.91;49.97;6.100;209.7;32.06;
1-1196;19.93;49.97;6.100;209.7;32.09;
1-1197;19.94;49.97;6.100;209.7;32.12;
1-1198;19.96;49.97;6.100;209.7;32.15;
1-1199;19.98;49.97;6.200;209.7;32.19;
1-1200;19.99;49.97;6.200;209.7;32.22;
1-1201;20.01;49.97;6.100;209.7;32.25;
1-1202;20.03;49.97;6.100;209.7;32.28;
1-1203;20.04;49.97;6.100;209.7;32.31;
1-1204;20.06;49.97;6.100;209.7;32.35;
1-1205;20.08;49.97;6.300;209.7;32.38;
1-1206;20.09;49.97;6.200;209.7;32.41;
1-1207;20.11;49.97;6.200;209.7;32.44;
1-1208;20.13;49.97;6.300;209.7;32.48;
1-1209;20.14;49.97;6.200;209.8;32.51;
1-1210;20.16;49.97;6.200;209.8;32.54;
1-1211;20.18;49.97;6.200;209.8;32.57;
1-1212;20.19;49.97;6.300;209.8;32.61;
1-1213;20.21;49.97;6.300;209.8;32.64;
1-1214;20.23;49.97;6.300;209.8;32.67;
1-1215;20.24;49.97;6.300;209.8;32.71;
1-1216;20.26;49.97;6.300;209.8;32.74;
1-1217;20.28;49.97;6.400;209.8;32.77;
1-1218;20.29;49.97;6.300;209.8;32.80;
1-1219;20.31;49.97;6.400;209.8;32.84;
1-1220;20.33;49.97;6.400;209.8;32.87;
1-1221;20.34;49.97;6.300;209.8;32.90;
1-1222;20.36;49.97;6.300;209.8;32.94;
1-1223;20.38;49.97;6.500;209.8;32.97;
1-1224;20.39;49.97;6.400;209.8;33.00;
1-1225;20.41;49.97;6.300;209.8;33.04;
1-1226;20.43;49.97;6.400;209.8;33.07;
1-1227;20.44;49.97;6.400;209.8;33.10;
1-1228;20.46;49.97;6.300;209.8;33.14;
1-1229;20.48;49.97;6.400;209.8;33.17;
1-1230;20.49;49.97;6.500;209.8;33.20;
1-1231;20.51;49.97;6.500;209.9;33.24;
1-1232;20.53;49.97;6.500;209.9;33.27;
1-1233;20.54;49.97;6.500;209.9;33.31;
1-1234;20.56;49.97;6.500;209.9;33.34;
1-1235;20.58;49.97;6.500;209.9;33.37;
1-1236;20.59;49.97;6.500;209.9;33.41;
1-1237;20.61;49.97;6.600;209.9;33.44;
1-1238;20.63;49.97;6.500;209.9;33.48;
1-1239;20.64;49.97;6.500;209.9;33.51;
1-1240;20.66;49.97;6.500;209.9;33.55;
1-1241;20.68;49.97;6.700;209.9;33.58;
1-1242;20.69;49.97;6.700;209.9;33.62;
1-1243;20.71;49.97;6.600;209.9;33.65;
1-1244;20.73;49.97;6.700;209.9;33.68;
1-1245;20.74;49.97;6.700;210.0;33.72;
1-1246;20.76;49.97;6.600;210.0;33.75;
1-1247;20.78;49.97;6.700;210.0;33.79;
1-1248;20.79;49.97;6.800;210.0;33.82;
1-1249;20.81;49.97;6.700;210.0;33.86;
1-1250;20.83;49.97;6.700;210.0;33.90;
1-1251;20.84;49.97;6.800;210.0;33.93;
1-1252;20.86;49.97;6.700;210.0;33.97;
1-1253;20.88;49.97;6.800;210.0;34.00;
1-1254;20.89;49.97;6.800;210.0;34.04;
1-1255;20.91;49.97;6.900;210.0;34.07;
1-1256;20.93;49.97;6.800;210.0;34.11;
1-1257;20.94;49.97;6.900;210.1;34.14;
1-1258;20.96;49.97;6.900;210.1;34.18;
1-1259;20.98;49.97;7.000;210.1;34.22;
1-1260;20.99;49.97;6.900;210.1;34.25;
1-1261;21.01;49.97;6.900;210.1;34.29;
1-1262;21.03;49.97;6.900;210.1;34.33;
1-1263;21.04;49.97;6.900;210.1;34.36;
1-1264;21.06;49.97;6.900;210.1;34.40;
1-1265;21.08;49.97;6.900;210.2;34.43;
1-1266;21.09;49.97;7.100;210.2;34.47;
1-1267;21.11;49.97;7.000;210.2;34.51;
1-1268;21.13;49.97;7.000;210.2;34.54;
1-1269;21.14;49.97;7.100;210.2;34.58;
1-1270;21.16;49.97;7.000;210.2;34.62;
1-1271;21.18;49.97;7.100;210.2;34.65;
1-1272;21.19;49.97;7.000;210.2;34.69;
1-1273;21.21;49.97;7.200;210.3;34.73;
1-1274;21.23;49.97;7.100;210.3;34.77;
1-1275;21.24;49.97;7.200;210.3;34.80;
1-1276;21.26;49.97;7.100;210.3;34.84;
1-1277;21.28;49.97;7.300;210.3;34.88;
1-1278;21.29;49.97;7.200;210.3;34.92;
1-1279;21.31;49.97;7.200;210.3;34.95;
1-1280;21.33;49.97;7.200;210.4;34.99;
1-1281;21.34;49.97;7.200;210.4;35.03;
1-1282;21.36;49.97;7.200;210.4;35.07;
1-1283;21.38;49.97;7.200;210.4;35.10;
1-1284;21.39;49.97;7.400;210.4;35.14;
1-1285;21.41;49.97;7.400;210.4;35.18;
1-1286;21.43;49.97;7.300;210.4;35.22;
1-1287;21.44;49.97;7.400;210.4;35.26;
1-1288;21.46;49.97;7.300;210.4;35.30;
1-1289;21.48;49.97;7.500;210.5;35.34;
1-1290;21.49;49.97;7.400;210.5;35.37;
1-1291;21.51;49.97;7.600;210.5;35.41;
1-1292;21.53;49.97;7.400;210.5;35.45;
1-1293;21.54;49.97;7.600;210.5;35.49;
1-1294;21.56;49.97;7.600;210.6;35.53;
1-1295;21.58;49.97;7.600;210.6;35.57;
1-1296;21.59;49.97;7.600;210.6;35.61;
1-1297;21.61;49.97;7.600;210.6;35.65;
1-1298;21.63;49.97;7.700;210.6;35.69;
1-1299;21.64;49.97;7.700;210.6;35.73;
1-1300;21.66;49.97;7.700;210.6;35.77;
1-1301;21.68;49.97;7.700;210.6;35.81;
1-1302;21.69;49.97;7.900;210.6;35.85;
1-1303;21.71;49.97;7.800;210.7;35.89;
1-1304;21.73;49.97;7.700;210.7;35.93;
1-1305;21.74;49.97;8.000;210.7;35.98;
1-1306;21.76;49.97;7.800;210.7;36.02;
1-1307;21.78;49.97;8.000;210.7;36.06;
1-1308;21.79;49.97;7.900;210.8;36.10;
1-1309;21.81;49.97;8.300;210.8;36.14;
1-1310;21.83;49.97;8.000;210.8;36.19;
1-1311;21.84;49.97;8.200;210.8;36.23;
1-1312;21.86;49.97;8.200;210.8;36.27;
1-1313;21.88;49.97;8.300;210.8;36.31;
1-1314;21.89;49.97;8.300;210.9;36.36;
1-1315;21.91;49.97;8.300;210.9;36.40;
1-1316;21.93;49.97;8.400;210.9;36.44;
1-1317;21.94;49.97;8.500;210.9;36.49;
1-1318;21.96;49.97;8.400;210.9;36.53;
1-1319;21.98;49.97;8.500;211.0;36.58;
1-1320;21.99;49.97;8.600;211.0;36.62;
1-1321;22.01;49.97;8.700;211.0;36.67;
1-1322;22.03;49.97;8.500;211.0;36.71;
1-1323;22.04;49.97;8.800;211.0;36.76;
1-1324;22.06;49.97;8.600;211.0;36.80;
1-1325;22.08;49.97;8.800;211.1;36.85;
1-1326;22.09;49.97;8.800;211.1;36.89;
1-1327;22.11;49.97;9.100;211.1;36.94;
1-1328;22.13;49.97;8.800;211.2;36.99;
1-1329;22.14;49.97;9.000;211.2;37.03;
1-1330;22.16;49.97;9.100;211.2;37.08;
1-1331;22.18;49.97;9.200;211.2;37.13;
1-1332;22.19;49.97;9.300;211.3;37.18;
1-1333;22.21;49.97;9.200;211.3;37.23;
1-1334;22.23;49.97;9.300;211.3;37.28;
1-1335;22.24;49.97;9.400;211.4;37.32;
1-1336;22.26;49.97;9.500;211.4;37.37;
1-1337;22.28;49.97;9.500;211.4;37.42;
1-1338;22.29;49.97;9.700;211.4;37.47;
1-1339;22.31;49.97;9.700;211.5;37.52;
1-1340;22.33;49.97;9.500;211.5;37.57;
1-1341;22.34;49.97;9.900;211.6;37.63;
1-1342;22.36;49.97;9.700;211.6;37.68;
1-1343;22.38;49.97;9.900;211.6;37.73;
1-1344;22.39;49.97;9.900;211.6;37.78;
1-1345;22.41;49.97;10.20;211.6;37.83;
1-1346;22.43;49.97;10.00;211.7;37.89;
1-1347;22.44;49.97;10.20;211.7;37.94;
1-1348;22.46;49.97;10.10;211.7;37.99;
1-1349;22.48;49.97;10.20;211.8;38.04;
1-1350;22.49;49.97;10.40;211.8;38.10;
1-1351;22.51;49.97;10.30;211.8;38.15;
1-1352;22.53;49.97;10.50;211.9;38.21;
1-1353;22.54;49.97;10.60;211.9;38.26;
1-1354;22.56;49.97;10.80;212.0;38.32;
1-1355;22.58;49.97;10.70;212.0;38.37;
1-1356;22.59;49.97;10.80;212.1;38.43;
1-1357;22.61;49.97;11.10;212.1;38.49;
1-1358;22.63;49.97;10.90;212.2;38.55;
1-1359;22.64;49.97;11.40;212.2;38.60;
1-1360;22.66;49.97;11.10;212.3;38.66;
1-1361;22.68;49.97;11.30;212.3;38.72;
1-1362;22.69;49.97;11.50;212.3;38.78;
1-1363;22.71;49.97;11.70;212.4;38.84;
1-1364;22.73;49.97;11.70;212.4;38.90;
1-1365;22.74;49.97;11.70;212.5;38.96;
1-1366;22.76;49.97;12.00;212.6;39.03;
1-1367;22.78;49.97;11.80;212.6;39.09;
1-1368;22.79;49.97;12.30;212.7;39.15;
1-1369;22.81;49.97;11.90;212.8;39.21;
1-1370;22.83;49.97;12.40;212.8;39.28;
1-1371;22.84;49.97;11.90;212.9;39.34;
1-1372;22.86;49.97;12.30;213.0;39.41;
1-1373;22.88;49.97;12.20;213.0;39.47;
1-1374;22.89;49.97;12.50;213.0;39.53;
1-1375;22.91;49.97;12.70;213.1;39.60;
1-1376;22.93;49.97;12.40;213.2;39.67;
1-1377;22.94;49.97;12.70;213.2;39.73;
1-1378;22.96;49.97;12.70;213.2;39.80;
1-1379;22.98;49.97;12.60;213.3;39.86;
1-1380;22.99;49.97;12.90;213.3;39.93;
1-1381;23.01;49.97;13.40;213.4;40.00;
1-1382;23.03;49.97;13.10;213.4;40.07;
1-1383;23.04;49.97;13.00;213.5;40.14;
1-1384;23.06;49.97;13.50;213.6;40.21;
1-1385;23.08;49.97;13.20;213.6;40.28;
1-1386;23.09;49.97;13.30;213.7;40.35;
1-1387;23.11;49.97;13.30;213.8;40.42;
1-1388;23.13;49.97;13.70;213.8;40.49;
1-1389;23.14;49.97;13.40;213.9;40.56;
1-1390;23.16;49.97;13.70;214.0;40.63;
1-1391;23.18;49.97;13.50;214.0;40.70;
1-1392;23.19;49.97;13.80;214.1;40.77;
1-1393;23.21;49.97;14.00;214.2;40.84;
1-1394;23.23;49.97;13.80;214.3;40.92;
1-1395;23.24;49.97;14.10;214.4;40.99;
1-1396;23.26;49.97;13.80;214.4;41.06;
1-1397;23.28;49.97;13.80;214.5;41.13;
1-1398;23.30;49.97;13.90;214.5;41.21;
1-1399;23.31;49.97;14.20;214.6;41.28;
1-1400;23.33;49.97;13.60;214.6;41.35;
1-1401;23.35;49.97;13.70;214.7;41.43;
1-1402;23.36;49.97;14.00;214.7;41.50;
1-1403;23.38;49.97;14.00;214.7;41.57;
1-1404;23.40;49.97;14.80;214.8;41.65;
1-1405;23.41;49.97;14.30;214.8;41.72;
1-1406;23.43;49.97;14.80;214.8;41.80;
1-1407;23.45;49.97;14.10;214.8;41.87;
1-1408;23.46;49.97;14.60;214.9;41.95;
1-1409;23.48;49.97;14.20;214.9;42.02;
1-1410;23.50;49.97;14.70;215.0;42.10;
1-1411;23.51;49.97;14.80;215.0;42.18;
1-1412;23.53;49.97;14.60;215.1;42.25;
1-1413;23.55;49.97;14.80;215.1;42.33;
1-1414;23.56;49.97;14.20;215.1;42.41;
1-1415;23.58;49.97;14.20;215.1;42.48;
1-1416;23.60;49.97;14.70;215.2;42.56;
1-1417;23.61;49.97;14.60;215.2;42.64;
1-1418;23.63;49.97;14.60;215.2;42.72;
1-1419;23.65;49.97;14.50;215.3;42.79;
1-1420;23.66;49.97;15.10;215.3;42.87;
1-1421;23.68;49.97;14.70;215.3;42.95;
1-1422;23.70;49.97;14.80;215.4;43.03;
1-1423;23.71;49.97;14.70;215.5;43.10;
1-1424;23.73;49.97;15.10;215.5;43.18;
1-1425;23.75;49.97;15.00;215.5;43.26;
1-1426;23.76;49.97;15.20;215.6;43.34;
1-1427;23.78;49.97;15.10;215.6;43.42;
1-1428;23.80;49.97;15.50;215.6;43.50;
1-1429;23.81;49.97;14.80;215.6;43.58;
1-1430;23.83;49.97;15.00;215.6;43.66;
1-1431;23.85;49.97;14.90;215.7;43.73;
1-1432;23.86;49.97;15.00;215.8;43.81;
1-1433;23.88;49.97;14.90;215.8;43.89;
1-1434;23.90;49.97;15.10;215.8;43.97;
1-1435;23.91;49.97;16.20;215.9;44.05;
1-1436;23.93;49.97;15.60;215.9;44.13;
1-1437;23.95;49.97;15.00;216.0;44.21;
1-1438;23.96;49.97;15.80;216.0;44.29;
1-1439;23.98;49.97;15.30;216.0;44.38;
1-1440;24.00;49.97;15.70;216.0;44.46;
1-1441;24.01;49.97;15.50;216.0;44.54;
1-1442;24.03;49.97;15.70;216.1;44.62;
1-1443;24.05;49.97;15.20;216.1;44.70;
1-1444;24.06;49.97;15.90;216.1;44.78;
1-1445;24.08;49.97;15.90;216.2;44.87;
1-1446;24.10;49.97;15.90;216.2;44.95;
1-1447;24.11;49.97;15.70;216.3;45.03;
1-1448;24.13;49.97;15.70;216.3;45.11;
1-1449;24.15;49.97;15.70;216.3;45.20;
1-1450;24.16;49.97;15.50;216.3;45.28;
1-1451;24.18;49.97;16.60;216.3;45.36;
1-1452;24.20;49.97;16.50;216.3;45.45;
1-1453;24.21;49.97;16.10;216.4;45.53;
1-1454;24.23;49.97;15.90;216.4;45.62;
1-1455;24.25;49.97;15.80;216.5;45.70;
1-1456;24.26;49.97;16.50;216.5;45.79;
1-1457;24.28;49.97;15.90;216.5;45.87;
1-1458;24.30;49.97;16.30;216.6;45.95;
1-1459;24.31;49.97;16.10;216.6;46.04;
1-1460;24.33;49.97;16.60;216.6;46.12;
1-1461;24.35;49.97;16.00;216.7;46.21;
1-1462;24.36;49.97;16.20;216.7;46.29;
1-1463;24.38;49.97;16.10;216.8;46.38;
1-1464;24.40;49.97;16.30;216.8;46.46;
1-1465;24.41;49.97;16.20;216.8;46.55;
1-1466;24.43;49.97;16.00;216.8;46.63;
1-1467;24.45;49.97;16.10;216.9;46.72;
1-1468;24.46;49.97;16.30;216.9;46.80;
1-1469;24.48;49.97;16.20;216.9;46.89;
1-1470;24.50;49.97;15.90;217.0;46.97;
1-1471;24.51;49.97;16.40;216.9;47.05;
1-1472;24.53;49.97;16.90;217.0;47.14;
1-1473;24.55;49.97;16.40;217.0;47.23;
1-1474;24.56;49.97;16.50;217.0;47.32;
1-1475;24.58;49.97;16.40;217.0;47.40;
1-1476;24.60;49.97;16.80;217.0;47.49;
1-1477;24.61;49.97;16.90;217.1;47.58;
1-1478;24.63;49.97;16.60;217.1;47.66;
1-1479;24.65;49.97;16.60;217.1;47.75;
1-1480;24.66;49.97;16.80;217.1;47.84;
1-1481;24.68;49.97;16.80;217.2;47.93;
1-1482;24.70;49.97;16.20;217.2;48.01;
1-1483;24.71;49.97;16.60;217.2;48.10;
1-1484;24.73;49.97;16.50;217.2;48.19;
1-1485;24.75;49.97;16.80;217.3;48.27;
1-1486;24.76;49.97;16.20;217.3;48.36;
1-1487;24.78;49.97;16.50;217.3;48.44;
1-1488;24.80;49.97;16.60;217.4;48.53;
1-1489;24.81;49.97;16.50;217.4;48.62;
1-1490;24.83;49.97;16.50;217.4;48.70;
1-1491;24.85;49.97;16.80;217.4;48.79;
1-1492;24.86;49.97;16.60;217.4;48.88;
1-1493;24.88;49.97;15.80;217.4;48.96;
1-1494;24.90;49.97;16.30;217.4;49.05;
1-1495;24.91;49.97;16.10;217.4;49.13;
1-1496;24.93;49.97;16.20;217.4;49.22;
1-1497;24.95;49.97;16.20;217.5;49.30;
1-1498;24.96;49.97;15.90;217.5;49.39;
1-1499;24.98;49.97;16.20;217.5;49.47;
1-1500;25.00;49.97;15.90;217.5;49.55;
1-1501;25.01;49.97;16.30;217.5;49.64;
1-1502;25.03;49.97;15.90;217.6;49.72;
1-1503;25.05;49.97;16.40;217.6;49.81;
1-1504;25.06;49.97;15.90;217.6;49.89;
1-1505;25.08;49.97;15.70;217.6;49.97;
1-1506;25.10;49.97;15.40;217.6;50.05;
1-1507;25.11;49.97;15.60;217.6;50.14;
1-1508;25.13;49.97;16.10;217.6;50.22;
1-1509;25.15;49.97;15.70;217.6;50.30;
1-1510;25.16;49.97;15.90;217.6;50.38;
1-1511;25.18;49.97;15.70;217.6;50.47;
1-1512;25.20;49.97;15.90;217.6;50.55;
1-1513;25.21;49.97;15.50;217.7;50.63;
1-1514;25.23;49.97;15.60;217.7;50.71;
1-1515;25.25;49.97;15.50;217.7;50.79;
1-1516;25.26;49.97;15.50;217.7;50.88;
1-1517;25.28;49.97;15.60;217.7;50.96;
1-1518;25.30;49.97;15.40;217.7;51.04;
1-1519;25.31;49.97;15.70;217.7;51.12;
1-1520;25.33;49.97;15.40;217.7;51.20;
1-1521;25.35;49.97;15.10;217.7;51.28;
1-1522;25.36;49.97;15.00;217.7;51.36;
1-1523;25.38;49.97;15.10;217.7;51.44;
1-1524;25.40;49.97;14.90;217.7;51.52;
1-1525;25.41;49.97;14.60;217.8;51.59;
1-1526;25.43;49.97;14.80;217.7;51.67;
1-1527;25.45;49.97;14.80;217.7;51.75;
1-1528;25.46;49.97;14.80;217.7;51.83;
1-1529;25.48;49.97;15.00;217.7;51.90;
1-1530;25.50;49.97;14.60;217.7;51.98;
1-1531;25.51;49.97;14.80;217.7;52.06;
1-1532;25.53;49.97;14.80;217.7;52.14;
1-1533;25.55;49.97;14.40;217.6;52.21;
1-1534;25.56;49.97;14.00;217.6;52.29;
1-1535;25.58;49.97;14.20;217.6;52.36;
1-1536;25.60;49.97;14.30;217.7;52.44;
1-1537;25.61;49.97;14.10;217.6;52.51;
1-1538;25.63;49.97;14.50;217.6;52.58;
1-1539;25.65;49.97;14.40;217.6;52.66;
1-1540;25.66;49.97;14.40;217.6;52.74;
1-1541;25.68;49.97;14.10;217.6;52.81;
1-1542;25.70;49.97;14.50;217.7;52.88;
1-1543;25.71;49.97;14.40;217.6;52.96;
1-1544;25.73;49.97;14.10;217.6;53.03;
1-1545;25.75;49.97;14.20;217.6;53.11;
1-1546;25.76;49.97;14.00;217.7;53.18;
1-1547;25.78;49.97;13.70;217.7;53.26;
1-1548;25.80;49.97;14.00;217.7;53.33;
1-1549;25.81;49.97;14.10;217.7;53.40;
1-1550;25.83;49.97;14.10;217.7;53.47;
1-1551;25.85;49.97;13.80;217.7;53.55;
1-1552;25.86;49.97;13.80;217.7;53.62;
1-1553;25.88;49.97;13.50;217.7;53.69;
1-1554;25.90;49.97;13.90;217.7;53.76;
1-1555;25.91;49.97;13.60;217.7;53.84;
1-1556;25.93;49.97;13.80;217.7;53.91;
1-1557;25.95;49.97;13.50;217.6;53.98;
1-1558;25.96;49.97;13.50;217.7;54.05;
1-1559;25.98;49.97;13.60;217.7;54.12;
1-1560;26.00;49.97;13.50;217.7;54.19;
1-1561;26.01;49.97;13.70;217.7;54.26;
1-1562;26.03;49.97;13.40;217.7;54.33;
1-1563;26.05;49.97;13.50;217.7;54.40;
1-1564;26.06;49.97;13.20;217.7;54.47;
1-1565;26.08;49.97;13.00;217.7;54.54;
1-1566;26.10;49.97;13.30;217.7;54.61;
1-1567;26.11;49.97;13.40;217.7;54.68;
1-1568;26.13;49.97;13.70;217.7;54.75;
1-1569;26.15;49.97;13.00;217.7;54.82;
1-1570;26.16;49.97;13.30;217.7;54.89;
1-1571;26.18;49.97;12.90;217.7;54.96;
1-1572;26.20;49.97;13.40;217.7;55.03;
1-1573;26.21;49.97;12.80;217.6;55.10;
1-1574;26.23;49.97;13.30;217.6;55.16;
1-1575;26.25;49.97;13.10;217.6;55.23;
1-1576;26.26;49.97;12.70;217.6;55.30;
1-1577;26.28;49.97;12.90;217.6;55.37;
1-1578;26.30;49.97;13.20;217.6;55.44;
1-1579;26.31;49.97;13.20;217.6;55.51;
1-1580;26.33;49.97;13.10;217.6;55.57;
1-1581;26.35;49.97;13.60;217.6;55.64;
1-1582;26.36;49.97;13.20;217.6;55.71;
1-1583;26.38;49.97;12.80;217.6;55.78;
1-1584;26.40;49.97;12.50;217.7;55.85;
1-1585;26.41;49.97;13.20;217.7;55.92;
1-1586;26.43;49.97;12.80;217.6;55.98;
1-1587;26.45;49.97;12.20;217.7;56.05;
1-1588;26.46;49.97;12.70;217.7;56.11;
1-1589;26.48;49.97;12.60;217.7;56.18;
1-1590;26.50;49.97;12.50;217.7;56.25;
1-1591;26.51;49.97;12.10;217.7;56.31;
1-1592;26.53;49.97;12.60;217.6;56.37;
1-1593;26.55;49.97;12.30;217.6;56.44;
1-1594;26.56;49.97;12.20;217.6;56.50;
1-1595;26.58;49.97;12.00;217.6;56.57;
1-1596;26.60;49.97;12.10;217.6;56.63;
1-1597;26.61;49.97;12.30;217.6;56.69;
1-1598;26.63;49.97;11.70;217.6;56.76;
1-1599;26.65;49.97;11.90;217.5;56.82;
1-1600;26.66;49.97;11.70;217.5;56.88;
1-1601;26.68;49.97;11.80;217.5;56.94;
1-1602;26.70;49.97;11.00;217.5;57.00;
1-1603;26.71;49.97;11.50;217.5;57.06;
1-1604;26.73;49.97;11.90;217.5;57.12;
1-1605;26.75;49.97;11.20;217.5;57.18;
1-1606;26.76;49.97;11.30;217.4;57.24;
1-1607;26.78;49.97;10.80;217.4;57.30;
1-1608;26.80;49.97;11.40;217.4;57.36;
1-1609;26.81;49.97;11.00;217.4;57.42;
1-1610;26.83;49.97;11.30;217.4;57.47;
1-1611;26.85;49.97;11.40;217.3;57.53;
1-1612;26.86;49.97;11.10;217.3;57.59;
1-1613;26.88;49.97;11.10;217.3;57.65;
1-1614;26.90;49.97;10.70;217.3;57.71;
1-1615;26.91;49.97;11.00;217.3;57.76;
1-1616;26.93;49.97;10.90;217.3;57.82;
1-1617;26.95;49.97;11.30;217.2;57.88;
1-1618;26.96;49.97;10.60;217.2;57.94;
1-1619;26.98;49.97;10.40;217.2;57.99;
1-1620;27.00;49.97;10.80;217.1;58.05;
1-1621;27.01;49.97;10.90;217.1;58.10;
1-1622;27.03;49.97;11.30;217.1;58.16;
1-1623;27.05;49.97;10.80;217.1;58.22;
1-1624;27.06;49.97;10.90;217.1;58.28;
1-1625;27.08;49.97;10.20;217.0;58.33;
1-1626;27.10;49.97;10.30;217.0;58.39;
1-1627;27.11;49.97;10.10;217.0;58.44;
1-1628;27.13;49.97;10.50;217.0;58.49;
1-1629;27.15;49.97;10.70;217.0;58.55;
1-1630;27.16;49.97;10.10;217.0;58.60;
1-1631;27.18;49.97;10.30;216.9;58.66;
1-1632;27.20;49.97;10.40;216.9;58.71;
1-1633;27.21;49.97;9.800;216.8;58.76;
1-1634;27.23;49.97;10.10;216.8;58.82;
1-1635;27.25;49.97;10.50;216.8;58.87;
1-1636;27.26;49.97;10.40;216.7;58.92;
